         3031009 function calls (2949432 primitive calls) in 18.465 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       60    0.000    0.000    0.000    0.000 function.py:391(<genexpr>)
        1    0.000    0.000    0.000    0.000 loss_reduction.py:15(<module>)
        1    0.000    0.000    0.000    0.000 layer_utils.py:2(<module>)
        2    0.000    0.000    0.000    0.000 files.py:435(<listcomp>)
        1    0.000    0.000    0.000    0.000 device.py:124(__call__)
        1    0.000    0.000    0.000    0.000 distribute_lib.py:1120(StrategyExtendedV2)
        1    0.000    0.000    0.000    0.000 typing.py:180(_subs_tvars)
        1    0.000    0.000    0.000    0.000 op_evaluator.py:18(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:145(dynamic_wildcard_import)
        1    0.000    0.000    0.000    0.000 resnet_v2.py:1(<module>)
        5    0.000    0.000    0.000    0.000 __init__.py:12(<listcomp>)
        3    0.000    0.000    0.000    0.000 glob.py:145(has_magic)
        1    0.000    0.000    0.000    0.000 config_lib.py:38(Action)
        1    0.000    0.000    0.000    0.000 _polybase.py:19(ABCPolyBase)
      105    0.000    0.000    0.000    0.000 nn_ops.py:996(<genexpr>)
        1    0.000    0.000    0.000    0.000 fnmatch.py:74(translate)
        1    0.000    0.000    0.000    0.000 resnet.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {built-in method _pywrap_tensorflow_internal.TFE_Py_InitEagerTensor}
       84    0.000    0.000    0.000    0.000 overrides.py:94(set_module)
        8    0.000    0.000    0.000    0.000 _ufunc_config.py:139(geterr)
        1    0.000    0.000    0.000    0.000 getopt.py:15(<module>)
       16    0.000    0.000    0.000    0.000 _version.py:62(<listcomp>)
        1    0.000    0.000    0.000    0.000 pathlib.py:119(_WindowsFlavour)
        1    0.000    0.000    0.000    0.000 densenet.py:1(<module>)
       16    0.000    0.000    0.000    0.000 re.py:252(escape)
        9    0.000    0.000    0.000    0.000 pyparsing.py:3781(__str__)
        1    0.000    0.000    0.000    0.000 recurrent.py:48(StackedRNNCells)
        1    0.000    0.000    0.000    0.000 numerictypes.py:445(_construct_lookups)
        1    0.000    0.000    0.000    0.000 numerictypes.py:515(<lambda>)
        3    0.000    0.000    0.000    0.000 result.py:12(failfast)
        1    0.000    0.000    0.000    0.000 inspect_utils.py:18(<module>)
        2    0.000    0.000    0.000    0.000 normalization.py:848(replace_in_base_docstring)
        5    0.000    0.000    0.000    0.000 datetime.py:396(_check_date_fields)
        1    0.000    0.000    0.000    0.000 pickle.py:1024(_Unpickler)
        4    0.000    0.000    0.000    0.000 __init__.py:831(createLock)
        1    0.000    0.000    0.000    0.000 metrics_utils.py:119(AUCCurve)
       14    0.000    0.000    0.000    0.000 _string_helpers.py:72(english_capitalize)
        9    0.000    0.000    0.000    0.000 pyparsing.py:4017(__str__)
        1    0.000    0.000    0.000    0.000 unconnected_gradients.py:26(UnconnectedGradients)
        1    0.000    0.000    0.000    0.000 mobilenet_v2.py:1(<module>)
        1    0.000    0.000    0.000    0.000 base.py:62(spmatrix)
        1    0.000    0.000    0.000    0.000 decomp_lu.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ssl.py:383(Purpose)
        1    0.000    0.000    0.000    0.000 decorator_utils.py:16(<module>)
        1    0.000    0.000    0.000    0.000 timeit.py:49(<module>)
        1    0.000    0.000    0.000    0.000 sharded_mutable_dense_hashtable.py:37(_MutableDenseHashTable)
      185    0.000    0.000    0.000    0.000 {built-in method builtins.abs}
      139    0.000    0.000    0.000    0.000 pyparsing.py:3543(<genexpr>)
        1    0.000    0.000    0.000    0.000 ag_ctx.py:40(Status)
        1    0.000    0.000    0.000    0.000 nasnet.py:1(<module>)
        3    0.000    0.000    0.000    0.000 ufunclike.py:43(_fix_out_named_y)
       20    0.000    0.000    0.000    0.000 _flagvalues.py:1257(_check_method_name_conflicts)
       33    0.000    0.000    0.000    0.000 options.py:59(create_option)
       60    0.000    0.000    0.000    0.000 op_util.py:92(<genexpr>)
       32    0.000    0.000    0.000    0.000 test_log_pb2.py:6(<lambda>)
        1    0.000    0.000    0.000    0.000 prediction_keys.py:15(<module>)
        1    0.000    0.000    0.000    0.000 threading.py:763(__init__)
      221    0.000    0.000    0.000    0.000 inspect.py:357(<lambda>)
        1    0.000    0.000    0.000    0.000 imagenet_utils.py:2(<module>)
       83    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
        2    0.000    0.000    0.000    0.000 platform.py:1149(_sys_version)
        8    0.000    0.000    0.000    0.000 random.py:256(choice)
        1    0.000    0.000    0.000    0.000 compat.py:3(<module>)
        1    0.000    0.000    0.000    0.000 function.py:411(<listcomp>)
        1    0.000    0.000    0.000    0.000 source_repr.py:17(<module>)
        1    0.000    0.000    0.000    0.000 uu.py:31(<module>)
        3    0.000    0.000    0.000    0.000 pyparsing.py:2376(__init__)
        1    0.000    0.000    0.000    0.000 collective_all_reduce_strategy.py:132(CollectiveAllReduceExtended)
       30    0.000    0.000    0.000    0.000 tfprof_log_pb2.py:6(<lambda>)
        1    0.000    0.000    0.000    0.000 vgg16.py:1(<module>)
        1    0.000    0.000    0.000    0.000 vgg19.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dataset_ops.py:98(AutotuneAlgorithm)
        1    0.000    0.000    0.000    0.000 metrics_utils.py:177(AUCCurve)
        6    0.000    0.000    0.000    0.000 _exceptions.py:17(_display_as_base)
        1    0.000    0.000    0.000    0.000 context.py:108(__init__)
       13    0.000    0.000    0.000    0.000 _dtype_ctypes.py:69(_from_ctypes_scalar)
        1    0.000    0.000    0.000    0.000 cpp_message.py:35(<module>)
        1    0.000    0.000    0.000    0.000 slot_creator.py:35(<module>)
       18    0.000    0.000    0.000    0.000 data.py:130(_create_method)
       12    0.000    0.000    0.000    0.000 six.py:126(__init__)
       32    0.000    0.000    0.000    0.000 pyparsing.py:209(__init__)
        7    0.000    0.000    0.000    0.000 ops.py:217(register_dense_tensor_like_type)
        1    0.000    0.000    0.000    0.000 sparse.py:15(<module>)
        1    0.000    0.000    0.000    0.000 mock.py:1761(<setcomp>)
        1    0.000    0.000    0.000    0.000 resnet50.py:1(<module>)
       30    0.000    0.000    0.000    0.000 tensor_pb2.py:6(<lambda>)
       10    0.000    0.000    0.000    0.000 tensorflow_backend.py:542(is_sparse)
        1    0.000    0.000    0.000    0.000 inception_v3.py:1(<module>)
        2    0.000    0.000    0.000    0.000 compat.py:103(filename_encode)
        1    0.000    0.000    0.000    0.000 estimator_training.py:15(<module>)
        1    0.000    0.000    0.000    0.000 inception_resnet_v2.py:1(<module>)
        1    0.000    0.000    0.000    0.000 client.py:227(HTTPResponse)
        2    0.000    0.000    0.000    0.000 mode_keys.py:80(__init__)
        1    0.000    0.000    0.000    0.000 xception.py:1(<module>)
       26    0.000    0.000    0.000    0.000 {method 'FindOneofByName' of 'google.protobuf.pyext._message.DescriptorPool' objects}
        1    0.000    0.000    0.000    0.000 advanced_activations.py:59(PReLU)
        2    0.000    0.000    0.000    0.000 {built-in method _pywrap_tensorflow_internal.TFE_MonitoringNewCounter0}
       12    0.000    0.000    0.000    0.000 dual.py:52(register_func)
       30    0.000    0.000    0.000    0.000 summary_pb2.py:6(<lambda>)
        1    0.000    0.000    0.000    0.000 ragged_conversion_ops.py:15(<module>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1972(__xor__)
        4    0.000    0.000    0.000    0.000 module_wrapper.py:119(_tfmw_add_deprecation_warning)
       41    0.000    0.000    0.000    0.000 execute.py:179(make_bool)
        1    0.000    0.000    0.000    0.000 exceptions.py:15(<module>)
        1    0.000    0.000    0.000    0.000 tpu_embedding_gradient.py:15(<module>)
        4    0.000    0.000    0.000    0.000 merge.py:408(get_config)
        1    0.000    0.000    0.000    0.000 __init__.py:244(<listcomp>)
        1    0.000    0.000    0.000    0.000 ImageStat.py:24(<module>)
       49    0.000    0.000    0.000    0.000 {built-in method builtins.delattr}
        1    0.000    0.000    0.000    0.000 _asarray.py:5(<module>)
        1    0.000    0.000    0.000    0.000 _iotools.py:499(StringConverter)
        1    0.000    0.000    0.000    0.000 _compat.py:28(__new__)
        1    0.000    0.000    0.000    0.000 wire_format.py:31(<module>)
        1    0.000    0.000    0.000    0.000 coordinator.py:33(Coordinator)
        1    0.000    0.000    0.000    0.000 tpu_estimator.py:2328(ExportSavedModelApiVersion)
        1    0.000    0.000    0.000    0.000 process.py:63(BaseProcess)
        1    0.000    0.000    0.000    0.000 dok.py:27(dok_matrix)
       14    0.000    0.000    0.000    0.000 __init__.py:3244(<genexpr>)
        1    0.000    0.000    0.000    0.000 nested_structure_coder.py:449(_TypeSpecCodec)
        1    0.000    0.000    0.000    0.000 __init__.py:1140(__init__)
        1    0.000    0.000    0.000    0.000 testing.py:15(<module>)
        1    0.000    0.000    0.000    0.000 function.py:392(<listcomp>)
        1    0.000    0.000    0.000    0.000 typing.py:594(_GenericAlias)
       37    0.000    0.000    0.000    0.000 __init__.py:22(<genexpr>)
        1    0.000    0.000    0.000    0.000 text_encoding.py:51(<listcomp>)
       50    0.000    0.000    0.000    0.000 enum.py:623(name)
      103    0.000    0.000    0.000    0.000 enum.py:659(<lambda>)
        1    0.000    0.000    0.000    0.000 _pytesttester.py:29(<module>)
        1    0.000    0.000    0.000    0.000 composite_tensor_utils.py:15(<module>)
        1    0.000    0.000    0.000    0.000 context.py:137(config_proto_serialized)
        1    0.000    0.000    0.000    0.000 summary_ops_v2.py:176(SummaryWriter)
        1    0.000    0.000    0.000    0.000 _decomp_qz.py:1(<module>)
        1    0.000    0.000    0.000    0.000 op_hint.py:92(OpHint)
        1    0.000    0.000    0.000    0.000 contextlib.py:70(__call__)
       16    0.000    0.000    0.000    0.000 enum.py:360(__members__)
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(concatenate)
        7    0.000    0.000    0.000    0.000 six.py:195(load_module)
       28    0.000    0.000    0.000    0.000 op_def_pb2.py:6(<lambda>)
        1    0.000    0.000    0.000    0.000 function.py:682(_FuncGraph)
        1    0.000    0.000    0.000    0.000 random_seed.py:15(<module>)
        1    0.000    0.000    0.000    0.000 tpu_context.py:185(_InternalTPUContext)
       57    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
       28    0.000    0.000    0.000    0.000 six.py:835(add_metaclass)
        1    0.000    0.000    0.000    0.000 converter.py:44(<module>)
        2    0.000    0.000    0.000    0.000 func_graph.py:689(<listcomp>)
        3    0.000    0.000    0.000    0.000 pooling.py:180(compute_output_shape)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:95(_add_types)
        1    0.000    0.000    0.000    0.000 _dtype.py:5(<module>)
        1    0.000    0.000    0.000    0.000 _add_newdocs.py:6668(numeric_type_aliases)
       32    0.000    0.000    0.000    0.000 tensor_conversion_registry.py:101(<genexpr>)
        1    0.000    0.000    0.000    0.000 ImageMode.py:17(<module>)
        2    0.000    0.000    0.000    0.000 decoder.py:343(raw_decode)
        1    0.000    0.000    0.000    0.000 metrics.py:33(Metric)
       32    0.000    0.000    0.000    0.000 _type_aliases.py:68(<genexpr>)
       12    0.000    0.000    0.000    0.000 __init__.py:2360(_is_unpacked_egg)
       30    0.000    0.000    0.000    0.000 function_pb2.py:6(<lambda>)
        1    0.000    0.000    0.000    0.000 wrappers.py:16(with_metaclass)
        2    0.000    0.000    0.000    0.000 case.py:398(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1650(ZipManifests)
        3    0.000    0.000    0.000    0.000 device_spec.py:301(<listcomp>)
        4    0.000    0.000    0.000    0.000 __init__.py:783(_addHandlerRef)
        1    0.000    0.000    0.000    0.000 script_ops.py:138(__init__)
        1    0.000    0.000    0.000    0.000 distribute_lib.py:2076(_DefaultDistributionExtended)
        1    0.000    0.000    0.000    0.000 _expm_frechet.py:1(<module>)
       15    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
       11    0.000    0.000    0.000    0.000 __init__.py:37(__init__)
        1    0.000    0.000    0.000    0.000 typing.py:633(copy_with)
      171    0.000    0.000    0.000    0.000 {built-in method _warnings._filters_mutated}
        3    0.000    0.000    0.000    0.000 {built-in method _csv.register_dialect}
        1    0.000    0.000    0.000    0.000 template.py:485(_EagerTemplateVariableStore)
        1    0.000    0.000    0.000    0.000 mirrored_strategy.py:372(MirroredExtended)
        1    0.000    0.000    0.000    0.000 special_matrices.py:1(<module>)
        4    0.000    0.000    0.000    0.000 tokenize.py:380(find_cookie)
        1    0.000    0.000    0.000    0.000 rnn_cell.py:15(<module>)
       90    0.000    0.000    0.000    0.000 constraints.py:171(get)
        1    0.000    0.000    0.000    0.000 polynomial.py:1442(Polynomial)
       95    0.000    0.000    0.000    0.000 pyparsing.py:203(<genexpr>)
       24    0.000    0.000    0.000    0.000 pyparsing.py:411(__getitem__)
        1    0.000    0.000    0.000    0.000 code_gen.py:142(SourceGenerator)
        1    0.000    0.000    0.000    0.000 distribute_lib.py:329(InputReplicationMode)
        1    0.000    0.000    0.000    0.000 multi_worker_training_state.py:60(MultiWorkerTrainingState)
       48    0.000    0.000    0.000    0.000 nn_ops.py:534(<genexpr>)
        1    0.000    0.000    0.000    0.000 error_handling.py:35(ErrorRendezvous)
        2    0.000    0.000    0.000    0.000 merge.py:346(build)
       90    0.000    0.000    0.000    0.000 fromnumeric.py:2273(_all_dispatcher)
        2    0.000    0.000    0.000    0.000 training_utils.py:973(get_metric_function)
        4    0.000    0.000    0.000    0.000 __init__.py:497(cast)
        1    0.000    0.000    0.000    0.000 tf_inspect.py:15(<module>)
        1    0.000    0.000    0.000    0.000 linalg_ops_impl.py:15(<module>)
        1    0.000    0.000    0.000    0.000 optimizers.py:164(SGD)
        1    0.000    0.000    0.000    0.000 _version.py:136(__lt__)
        1    0.000    0.000    0.000    0.000 convolutional.py:361(Conv2D)
        1    0.000    0.000    0.000    0.000 subprocess.py:608(Popen)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3458(__init__)
        1    0.000    0.000    0.000    0.000 decomp_cholesky.py:1(<module>)
       74    0.000    0.000    0.000    0.000 op_def_registry.py:43(get_registered_ops)
        1    0.000    0.000    0.000    0.000 summary_ops_v2.py:205(ResourceSummaryWriter)
        3    0.000    0.000    0.000    0.000 decorators.py:225(_wrapper)
      135    0.000    0.000    0.000    0.000 {method 'append' of 'DescriptorSequence' objects}
       22    0.000    0.000    0.000    0.000 event_pb2.py:6(<lambda>)
        3    0.000    0.000    0.000    0.000 gen_nn_ops.py:5663(<listcomp>)
        1    0.000    0.000    0.000    0.000 converter.py:358(AgAnno)
        1    0.000    0.000    0.000    0.000 ops.py:5260(_DefaultStack)
        1    0.000    0.000    0.000    0.000 tensor_shape.py:721(TensorShape)
        1    0.000    0.000    0.000    0.000 absltest.py:372(_TempFile)
        1    0.000    0.000    0.000    0.000 pathlib.py:611(PurePath)
       10    0.000    0.000    0.000    0.000 __init__.py:212(_acquireLock)
        1    0.000    0.000    0.000    0.000 data_structures.py:138(TrackableDataStructure)
        1    0.000    0.000    0.000    0.000 input_ops.py:15(<module>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3061(__init__)
       45    0.000    0.000    0.000    0.000 device_spec.py:35(_as_int_or_none)
        1    0.000    0.000    0.000    0.000 optimization_options.py:56(OptimizationOptions)
        1    0.000    0.000    0.000    0.000 gzip.py:110(GzipFile)
       24    0.000    0.000    0.000    0.000 tokenize.py:143(<listcomp>)
       22    0.000    0.000    0.000    0.000 attr_value_pb2.py:6(<lambda>)
        1    0.000    0.000    0.000    0.000 naming.py:27(_NamingStyle)
      103    0.000    0.000    0.000    0.000 typing.py:613(<genexpr>)
       19    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:929(_sanity_check)
        1    0.000    0.000    0.000    0.000 ops.py:2613(OpStats)
        1    0.000    0.000    0.000    0.000 graph_to_function_def.py:15(<module>)
        1    0.000    0.000    0.000    0.000 termcolor.py:24(<module>)
        6    0.000    0.000    0.000    0.000 plugin_data_pb2.py:6(<lambda>)
        4    0.000    0.000    0.000    0.000 dtypes.py:567(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:200(__init__)
        1    0.000    0.000    0.000    0.000 compat.py:43(_update_forward_compatibility_date_number)
        1    0.000    0.000    0.000    0.000 utils.py:17(<module>)
        1    0.000    0.000    0.000    0.000 absltest.py:154(_get_default_test_random_seed)
        2    0.000    0.000    0.000    0.000 core.py:2903(_update_from)
        1    0.000    0.000    0.000    0.000 common.py:1(<module>)
       61    0.000    0.000    0.000    0.000 pyparsing.py:2159(streamline)
        1    0.000    0.000    0.000    0.000 default_gradient.py:15(<module>)
        1    0.000    0.000    0.000    0.000 optimizers.py:746(TFOptimizer)
       22    0.000    0.000    0.000    0.000 step_stats_pb2.py:6(<lambda>)
        1    0.000    0.000    0.000    0.000 _policybase.py:112(Policy)
       14    0.000    0.000    0.000    0.000 __init__.py:2353(_is_egg_path)
        1    0.000    0.000    0.000    0.000 __init__.py:2561(Distribution)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2991(__init__)
        1    0.000    0.000    0.000    0.000 function_serialization.py:15(<module>)
        1    0.000    0.000    0.000    0.000 network.py:586(compute_mask)
        1    0.000    0.000    0.000    0.000 optimizers.py:229(RMSprop)
        2    0.000    0.000    0.000    0.000 _defines.py:217(disclaim_key_flags)
        1    0.000    0.000    0.000    0.000 lookup_ops.py:1594(MutableHashTable)
        2    0.000    0.000    0.000    0.000 {function Random.seed at 0x0000020249817AF8}
        1    0.000    0.000    0.000    0.000 decorators.py:15(<module>)
        1    0.000    0.000    0.000    0.000 enum_type_wrapper.py:36(<module>)
        1    0.000    0.000    0.000    0.000 v2.py:18(<module>)
        1    0.000    0.000    0.000    0.000 hermite_e.py:1621(HermiteE)
        1    0.000    0.000    0.000    0.000 summary_ops_v2.py:271(NoopSummaryWriter)
        1    0.000    0.000    0.000    0.000 _decomp_polar.py:1(<module>)
       66    0.000    0.000    0.000    0.000 ops.py:6586(_op_to_colocate_with)
        1    0.000    0.000    0.000    0.000 function_utils.py:15(<module>)
        1    0.000    0.000    0.000    0.000 linear_operator_identity.py:101(LinearOperatorIdentity)
        1    0.000    0.000    0.000    0.000 recurrent.py:2081(LSTM)
       20    0.000    0.000    0.000    0.000 mixins.py:20(_binary_method)
        1    0.000    0.000    0.000    0.000 _iotools.py:276(NameValidator)
        1    0.000    0.000    0.000    0.000 tensors.py:20(<module>)
        1    0.000    0.000    0.000    0.000 parameter_server_strategy.py:133(ParameterServerStrategyExtended)
       22    0.000    0.000    0.000    0.000 hlo_pb2.py:6(<lambda>)
        1    0.000    0.000    0.000    0.000 NodeFilter.py:4(<module>)
        1    0.000    0.000    0.000    0.000 wrappers.py:74(ObjectProxy)
        1    0.000    0.000    0.000    0.000 initializers_ns.py:15(<module>)
        1    0.000    0.000    0.000    0.000 initializers.py:281(Identity)
      182    0.000    0.000    0.000    0.000 training.py:272(<listcomp>)
        4    0.000    0.000    0.000    0.000 __init__.py:1267(_fixupParents)
        2    0.000    0.000    0.000    0.000 sysconfig.py:130(_fix_pcbuild)
        4    0.000    0.000    0.000    0.000 errors_impl.py:299(__init__)
        1    0.000    0.000    0.000    0.000 optimizers.py:303(Adagrad)
        5    0.000    0.000    0.000    0.000 sre_parse.py:843(_parse_flags)
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(copyto)
        1    0.000    0.000    0.000    0.000 minidom.py:1519(Document)
        1    0.000    0.000    0.000    0.000 variable_scope.py:186(_ReuseMode)
       25    0.000    0.000    0.000    0.000 constructor.py:151(add_constructor)
        1    0.000    0.000    0.000    0.000 _laplacian.py:3(<module>)
        1    0.000    0.000    0.000    0.000 logical.py:15(<module>)
       44    0.000    0.000    0.000    0.000 generic_utils.py:187(<genexpr>)
       42    0.000    0.000    0.000    0.000 __init__.py:921(_added_new)
        1    0.000    0.000    0.000    0.000 dataset_ops.py:2825(ConcatenateDataset)
        1    0.000    0.000    0.000    0.000 training.py:547(_TrainingExecutor)
        1    0.000    0.000    0.000    0.000 reuters.py:3(<module>)
       12    0.000    0.000    0.000    0.000 pyparsing.py:2431(parseImpl)
        1    0.000    0.000    0.000    0.000 traverse.py:15(<module>)
        1    0.000    0.000    0.000    0.000 optimizers.py:567(Adamax)
        1    0.000    0.000    0.000    0.000 {method 'dot' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 abc.py:1(<module>)
        2    0.000    0.000    0.000    0.000 __init__.py:9(<module>)
        1    0.000    0.000    0.000    0.000 optimizer.py:216(Optimizer)
        1    0.000    0.000    0.000    0.000 typing.py:740(_VariadicGenericAlias)
        1    0.000    0.000    0.000    0.000 os.py:44(<listcomp>)
       16    0.000    0.000    0.000    0.000 _add_newdocs.py:6669(type_aliases_gen)
        1    0.000    0.000    0.000    0.000 calendar.py:50(_localized_month)
        2    0.000    0.000    0.000    0.000 message_factory.py:59(__init__)
        1    0.000    0.000    0.000    0.000 text_encoding.py:50(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:738(__init__)
        1    0.000    0.000    0.000    0.000 typing.py:787(Generic)
        1    0.000    0.000    0.000    0.000 optimizers.py:467(Adam)
       20    0.000    0.000    0.000    0.000 tokenize.py:107(group)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3368(And)
        1    0.000    0.000    0.000    0.000 values.py:1471(AggregatingVariable)
        1    0.000    0.000    0.000    0.000 normalization.py:856(BatchNormalization)
        1    0.000    0.000    0.000    0.000 summary_v2.py:18(<module>)
       74    0.000    0.000    0.000    0.000 initializers.py:21(get_config)
        1    0.000    0.000    0.000    0.000 zipfile.py:209(_EndRecData64)
        4    0.000    0.000    0.000    0.000 {built-in method _pywrap_tensorflow_internal.TFE_MonitoringGetCellBoolGauge0}
        7    0.000    0.000    0.000    0.000 six.py:209(is_package)
        2    0.000    0.000    0.000    0.000 tensor_util.py:125(<listcomp>)
        1    0.000    0.000    0.000    0.000 session.py:144(register_session_run_conversion_functions)
        1    0.000    0.000    0.000    0.000 tpu_estimator.py:1245(_InputPipeline)
        1    0.000    0.000    0.000    0.000 optimizers.py:376(Adadelta)
        1    0.000    0.000    0.000    0.000 ssl.py:390(SSLContext)
        1    0.000    0.000    0.000    0.000 posixpath.py:11(<module>)
        1    0.000    0.000    0.000    0.000 version.py:72(LegacyVersion)
        1    0.000    0.000    0.000    0.000 sysconfig.py:100(_safe_realpath)
       20    0.000    0.000    0.000    0.000 saved_object_graph_pb2.py:6(<lambda>)
        6    0.000    0.000    0.000    0.000 all_util.py:49(<listcomp>)
        1    0.000    0.000    0.000    0.000 distribute_coordinator_context.py:15(<module>)
        9    0.000    0.000    0.000    0.000 {built-in method builtins.round}
        1    0.000    0.000    0.000    0.000 functools.py:186(total_ordering)
        1    0.000    0.000    0.000    0.000 datetime.py:774(date)
       78    0.000    0.000    0.000    0.000 pyparsing.py:2052(leaveWhitespace)
        1    0.000    0.000    0.000    0.000 lock_util.py:24(GroupLock)
        1    0.000    0.000    0.000    0.000 func_graph.py:140(FuncGraph)
        7    0.000    0.000    0.000    0.000 model_flags_pb2.py:6(<lambda>)
        1    0.000    0.000    0.000    0.000 function.py:443(<listcomp>)
        1    0.000    0.000    0.000    0.000 special_functions.py:20(<module>)
       42    0.000    0.000    0.000    0.000 backend_config.py:95(image_data_format)
        1    0.000    0.000    0.000    0.000 merge.py:355(Concatenate)
        1    0.000    0.000    0.000    0.000 pywrap_tensorflow_internal.py:2418(FileStatistics)
        1    0.000    0.000    0.000    0.000 threading.py:499(__init__)
        8    0.000    0.000    0.000    0.000 random.py:224(_randbelow)
        3    0.000    0.000    0.000    0.000 ops.py:412(name)
       50    0.000    0.000    0.000    0.000 enum.py:198(<genexpr>)
        1    0.000    0.000    0.000    0.000 argparse.py:1067(_SubParsersAction)
        9    0.000    0.000    0.000    0.000 _argument_parser.py:278(parse)
        1    0.000    0.000    0.000    0.000 misc.py:15(<module>)
       26    0.000    0.000    0.000    0.000 ragged_dispatch.py:566(<listcomp>)
        1    0.000    0.000    0.000    0.000 lookup_ops.py:1830(DenseHashTable)
        1    0.000    0.000    0.000    0.000 mock.py:374(NonCallableMock)
        1    0.000    0.000    0.000    0.000 core.py:81(Dropout)
       40    0.000    0.000    0.000    0.000 tensorflow_backend.py:3604(_preprocess_padding)
        4    0.000    0.000    0.000    0.000 {method 'find_module' of 'zipimport.zipimporter' objects}
        1    0.000    0.000    0.000    0.000 _globals.py:67(__new__)
        1    0.000    0.000    0.000    0.000 fashion_mnist.py:2(<module>)
        1    0.000    0.000    0.000    0.000 hermite.py:1627(Hermite)
        6    0.000    0.000    0.000    0.000 _policybase.py:94(_append_doc)
        1    0.000    0.000    0.000    0.000 estimator.py:1720(EstimatorV2)
       53    0.000    0.000    0.000    0.000 {method 'AddEnumDescriptor' of 'google.protobuf.pyext._message.DescriptorPool' objects}
        7    0.000    0.000    0.000    0.000 core.py:2551(_arraymethod)
        1    0.000    0.000    0.000    0.000 pprint.py:98(PrettyPrinter)
       16    0.000    0.000    0.000    0.000 struct_pb2.py:6(<lambda>)
        1    0.000    0.000    0.000    0.000 base.py:57(CheckpointInitialValue)
        1    0.000    0.000    0.000    0.000 tensor_tracer.py:163(TensorTracer)
        1    0.000    0.000    0.000    0.000 representer.py:134(SafeRepresenter)
        2    0.000    0.000    0.000    0.000 saving.py:423(allow_write_to_gcs)
        1    0.000    0.000    0.000    0.000 encoder.py:418(TagBytes)
        4    0.000    0.000    0.000    0.000 pywrap_tensorflow_internal.py:2502(IsSequence)
       44    0.000    0.000    0.000    0.000 ops.py:2156(__getitem__)
        1    0.000    0.000    0.000    0.000 sputils.py:2(<module>)
        5    0.000    0.000    0.000    0.000 datetime.py:409(_check_time_fields)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:187(_set_up_aliases)
        1    0.000    0.000    0.000    0.000 inspect.py:642(getfile)
       16    0.000    0.000    0.000    0.000 pyparsing.py:2751(charsAsStr)
        1    0.000    0.000    0.000    0.000 save.py:71(_AugmentedGraphView)
        6    0.000    0.000    0.000    0.000 {method 'finditer' of 're.Pattern' objects}
        1    0.000    0.000    0.000    0.000 ntpath.py:337(expandvars)
        4    0.000    0.000    0.000    0.000 __init__.py:137(_declare_state)
        1    0.000    0.000    0.000    0.000 ascii.py:41(getregentry)
        3    0.000    0.000    0.000    0.000 cp1250.py:22(decode)
        1    0.000    0.000    0.000    0.000 os.py:713(setdefault)
        1    0.000    0.000    0.000    0.000 numerictypes.py:438(__getitem__)
       26    0.000    0.000    0.000    0.000 context.py:827(rewriter_toggle)
        1    0.000    0.000    0.000    0.000 graph_only_ops.py:15(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:374(__getattr__)
        1    0.000    0.000    0.000    0.000 threading.py:513(set)
        1    0.000    0.000    0.000    0.000 case.py:44(_Outcome)
        1    0.000    0.000    0.000    0.000 decomp_qr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ops.py:6563(get_to_proto_function)
        4    0.000    0.000    0.000    0.000 array_ops.py:1219(_get_dtype_from_nested_lists)
        1    0.000    0.000    0.000    0.000 tpu_context.py:53(TPUContext)
       60    0.000    0.000    0.000    0.000 _collections_abc.py:302(__subclasshook__)
        1    0.000    0.000    0.000    0.000 dtypes.py:30(DType)
       32    0.000    0.000    0.000    0.000 tensor_conversion_registry.py:99(<genexpr>)
       13    0.000    0.000    0.000    0.000 _internal.py:865(npy_ctypes_check)
        2    0.000    0.000    0.000    0.000 pyparsing.py:4003(parseImpl)
        2    0.000    0.000    0.000    0.000 ops.py:3979(get_all_collection_keys)
        1    0.000    0.000    0.000    0.000 boston_housing.py:2(<module>)
        1    0.000    0.000    0.000    0.000 numbers.py:32(Complex)
        1    0.000    0.000    0.000    0.000 utils.py:18(<module>)
