         1441894 function calls (1343749 primitive calls) in 26.781 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000    0.000    0.000 SSL.py:631(_make_requires)
        1    0.000    0.000    0.000    0.000 cookies.py:457(BaseCookie)
        1    0.000    0.000    0.000    0.000 rnn_cell_wrapper_v2.py:92(DropoutWrapper)
        1    0.000    0.000    0.000    0.000 rnn_cell_wrapper_impl.py:319(ResidualWrapperBase)
        1    0.000    0.000    0.000    0.000 callbacks_v1.py:41(TensorBoard)
        1    0.000    0.000    0.000    0.000 feature_column.py:2317(_NumericColumn)
        1    0.000    0.000    0.000    0.000 feature_column.py:2372(_BucketizedColumn)
        1    0.000    0.000    0.000    0.000 linear_operator_algebra.py:325(RegisterSolve)
        1    0.000    0.000    0.000    0.000 feature_column_v2.py:272(_TPUEmbeddingColumnV2)
        1    0.000    0.000    0.000    0.000 _pretty_print_reporter.py:25(TextTestResult)
        1    0.000    0.000    0.000    0.000 module_wrapper.py:82(TFModuleWrapper)
        1    0.000    0.000    0.000    0.000 {built-in method _pywrap_tensorflow_internal.TF_INT64_swigconstant}
        1    0.000    0.000    0.000    0.000 {built-in method _pywrap_tensorflow_internal.TF_QUINT16_swigconstant}
        3    0.000    0.000    0.000    0.000 {built-in method _tensorflow_wrap_interpreter_wrapper.InterpreterWrapper_TensorName}
        4    0.000    0.000    0.000    0.000 {built-in method fromkeys}
        1    0.000    0.000    0.000    0.000 {built-in method math.sqrt}
        1    0.000    0.000    0.000    0.000 pathlib.py:283(_PosixFlavour)
        1    0.000    0.000    0.000    0.000 index_tricks.py:251(__init__)
        1    0.000    0.000    0.000    0.000 tokenize.py:108(any)
        1    0.000    0.000    0.000    0.000 _version.py:18(NumpyVersion)
        1    0.000    0.000    0.000    0.000 suite.py:16(BaseTestSuite)
        1    0.000    0.000    0.000    0.000 __init__.py:755(<listcomp>)
        1    0.000    0.000    0.000    0.000 charset.py:167(Charset)
        1    0.000    0.000    0.000    0.000 enum_type_wrapper.py:41(EnumTypeWrapper)
        1    0.000    0.000    0.000    0.000 device_spec.py:332(_components_to_string)
        1    0.000    0.000    0.000    0.000 ops.py:4458(_ControlDependenciesController)
        1    0.000    0.000    0.000    0.000 load.py:188(RevivedLayer)
        1    0.000    0.000    0.000    0.000 save.py:409(LayerCallCollection)
        1    0.000    0.000    0.000    0.000 object_identity.py:156(ObjectIdentitySet)
        3    0.000    0.000    0.000    0.000 decoder.py:262(_ModifiedDecoder)
        1    0.000    0.000    0.000    0.000 resource_variable_ops.py:1254(ResourceVariable)
        1    0.000    0.000    0.000    0.000 optional_ops.py:124(_OptionalImpl)
        1    0.000    0.000    0.000    0.000 data_flow_ops.py:1162(ConditionalAccumulatorBase)
        1    0.000    0.000    0.000    0.000 function.py:2692(ConcreteFunctionGarbageCollector)
        1    0.000    0.000    0.000    0.000 basic_session_run_hooks.py:54(_HookTimer)
        1    0.000    0.000    0.000    0.000 basic_session_run_hooks.py:512(CheckpointSaverHook)
        1    0.000    0.000    0.000    0.000 basic_session_run_hooks.py:926(FinalOpsHook)
        1    0.000    0.000    0.000    0.000 decoder.py:254(JSONDecoder)
        1    0.000    0.000    0.000    0.000 encoder.py:104(__init__)
        1    0.000    0.000    0.000    0.000 <string>:2(<module>)
        1    0.000    0.000    0.000    0.000 control_flow.py:34(ControlFlowTransformer)
        1    0.000    0.000    0.000    0.000 lists.py:47(ListTransformer)
        1    0.000    0.000    0.000    0.000 wrap_function.py:46(VariableHolder)
        1    0.000    0.000    0.000    0.000 ssl.py:362(_ASN1Object)
        1    0.000    0.000    0.000    0.000 util.py:1316(CheckpointV1)
        1    0.000    0.000    0.000    0.000 adam.py:31(Adam)
        1    0.000    0.000    0.000    0.000 rmsprop.py:33(RMSprop)
        1    0.000    0.000    0.000    0.000 crypto.py:2399(PKCS12)
        1    0.000    0.000    0.000    0.000 crypto.py:2677(_PassphraseHelper)
        1    0.000    0.000    0.000    0.000 __init__.py:12(AsymmetricSignatureContext)
        1    0.000    0.000    0.000    0.000 extensions.py:1212(GeneralNames)
        1    0.000    0.000    0.000    0.000 rsa.py:421(_RSAPublicKey)
        1    0.000    0.000    0.000    0.000 algorithms.py:91(CAST5)
        1    0.000    0.000    0.000    0.000 cookiejar.py:729(Cookie)
        1    0.000    0.000    0.000    0.000 structures.py:13(CaseInsensitiveDict)
        1    0.000    0.000    0.000    0.000 structures.py:90(__init__)
        1    0.000    0.000    0.000    0.000 merge.py:252(Subtract)
        1    0.000    0.000    0.000    0.000 noise.py:133(AlphaDropout)
        1    0.000    0.000    0.000    0.000 feature_column.py:1863(_DenseColumn)
        6    0.000    0.000    0.000    0.000 linear_operator_algebra.py:247(__init__)
        8    0.000    0.000    0.000    0.000 linear_operator_algebra.py:337(__init__)
        1    0.000    0.000    0.000    0.000 model_analyzer.py:125(Profiler)
        1    0.000    0.000    0.000    0.000 adadelta.py:28(AdadeltaOptimizer)
        1    0.000    0.000    0.000    0.000 rmsprop.py:53(RMSPropOptimizer)
        1    0.000    0.000    0.000    0.000 xmlreader.py:11(XMLReader)
        1    0.000    0.000    0.000    0.000 saxutils.py:113(XMLGenerator)
        3    0.000    0.000    0.000    0.000 typing.py:322(__hash__)
        2    0.000    0.000    0.000    0.000 typing.py:629(<genexpr>)
        2    0.000    0.000    0.000    0.000 typing.py:664(__hash__)
        1    0.000    0.000    0.000    0.000 mock.py:1998(__new__)
        1    0.000    0.000    0.000    0.000 {built-in method _pywrap_tensorflow_internal.TF_UINT64_swigconstant}
        1    0.000    0.000    0.000    0.000 {built-in method _pywrap_tensorflow_internal.TFE_Py_RegisterFallbackExceptionClass}
        4    0.000    0.000    0.000    0.000 {method 'capitalize' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'hexdigest' of '_hashlib.HASH' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:319(CDLL)
        3    0.000    0.000    0.000    0.000 datetime.py:41(_days_before_year)
        1    0.000    0.000    0.000    0.000 index_tricks.py:294(__init__)
        1    0.000    0.000    0.000    0.000 utils.py:994(SafeEval)
        1    0.000    0.000    0.000    0.000 _compression.py:33(DecompressReader)
        1    0.000    0.000    0.000    0.000 __init__.py:457(Formatter)
        2    0.000    0.000    0.000    0.000 __init__.py:1181(setLoggerClass)
        1    0.000    0.000    0.000    0.000 string.py:175(Formatter)
        1    0.000    0.000    0.000    0.000 dis.py:461(Bytecode)
        1    0.000    0.000    0.000    0.000 deprecation.py:632(__init__)
        1    0.000    0.000    0.000    0.000 header.py:179(Header)
        1    0.000    0.000    0.000    0.000 header.py:541(_Accumulator)
        1    0.000    0.000    0.000    0.000 __init__.py:4(VendorImporter)
        1    0.000    0.000    0.000    0.000 containers.py:681(UnknownFieldRef)
        1    0.000    0.000    0.000    0.000 errors_impl.py:511(<dictcomp>)
        1    0.000    0.000    0.000    0.000 type_spec.py:416(BatchableTypeSpec)
        5    0.000    0.000    0.000    0.000 constructor.py:157(add_multi_constructor)
        1    0.000    0.000    0.000    0.000 minidom.py:965(ProcessingInstruction)
        1    0.000    0.000    0.000    0.000 minicompat.py:50(NodeList)
        1    0.000    0.000    0.000    0.000 __init__.py:735(PythonHandler)
        2    0.000    0.000    0.000    0.000 encoder.py:542(_FloatingPointEncoder)
        1    0.000    0.000    0.000    0.000 queue.py:255(_PySimpleQueue)
        1    0.000    0.000    0.000    0.000 function.py:79(CacheKey)
        1    0.000    0.000    0.000    0.000 tracking.py:193(CapturableResource)
        1    0.000    0.000    0.000    0.000 grouping.py:370(_GroupByWindowDataset)
        1    0.000    0.000    0.000    0.000 basic_session_run_hooks.py:649(StepCounterHook)
        1    0.000    0.000    0.000    0.000 distribute.py:29(_AutoShardDataset)
        1    0.000    0.000    0.000    0.000 tpu_function.py:26(TpuContext)
        1    0.000    0.000    0.000    0.000 lookup_ops.py:148(InitializableLookupTableBase)
        1    0.000    0.000    0.000    0.000 util.py:669(CheckpointLoadStatus)
        1    0.000    0.000    0.000    0.000 util.py:1678(Checkpoint)
        5    0.000    0.000    0.000    0.000 reduction.py:43(register)
        1    0.000    0.000    0.000    0.000 reduction.py:247(AbstractReducer)
        1    0.000    0.000    0.000    0.000 util.py:147(Finalize)
        1    0.000    0.000    0.000    0.000 gradient_descent.py:28(SGD)
        1    0.000    0.000    0.000    0.000 fields.py:50(RequestField)
        1    0.000    0.000    0.000    0.000 sjisprober.py:36(SJISProber)
        1    0.000    0.000    0.000    0.000 crypto.py:2580(NetscapeSPKI)
        1    0.000    0.000    0.000    0.000 extensions.py:1468(OCSPNonce)
        1    0.000    0.000    0.000    0.000 algos.py:272(SignedDigestAlgorithm)
        1    0.000    0.000    0.000    0.000 core.py:2501(ParsableOctetString)
        1    0.000    0.000    0.000    0.000 base.py:44(CipherContext)
        1    0.000    0.000    0.000    0.000 modes.py:128(OFB)
        1    0.000    0.000    0.000    0.000 x25519.py:14(X25519PublicKey)
        1    0.000    0.000    0.000    0.000 algorithms.py:106(ARC4)
        1    0.000    0.000    0.000    0.000 data_adapter.py:174(TensorLikeDataAdapter)
        1    0.000    0.000    0.000    0.000 advanced_activations.py:161(ELU)
        1    0.000    0.000    0.000    0.000 advanced_activations.py:238(Softmax)
        1    0.000    0.000    0.000    0.000 noise.py:82(GaussianDropout)
        1    0.000    0.000    0.000    0.000 wrappers.py:38(Wrapper)
        1    0.000    0.000    0.000    0.000 blas.py:232(<dictcomp>)
        1    0.000    0.000    0.000    0.000 feature_column_v2.py:2339(DenseColumn)
        1    0.000    0.000    0.000    0.000 feature_column.py:2852(_IdentityCategoricalColumn)
        1    0.000    0.000    0.000    0.000 linear_operator_lower_triangular.py:34(LinearOperatorLowerTriangular)
        1    0.000    0.000    0.000    0.000 tpu_embedding_output_layout_pb2.py:6(<lambda>)
        1    0.000    0.000    0.000    0.000 adagrad.py:31(AdagradOptimizer)
        1    0.000    0.000    0.000    0.000 momentum.py:28(MomentumOptimizer)
        1    0.000    0.000    0.000    0.000 moving_averages.py:259(ExponentialMovingAverage)
        1    0.000    0.000    0.000    0.000 shlex.py:19(shlex)
        1    0.000    0.000    0.000    0.000 typing.py:1279(SupportsInt)
        1    0.000    0.000    0.000    0.000 googletest.py:114(StubOutForTesting)
        1    0.000    0.000    0.000    0.000 error_codes.py:19(<module>)
        1    0.000    0.000    0.000    0.000 gfile.py:195(S3FileSystem)
        1    0.000    0.000    0.000    0.000 gfile.py:377(GFile)
        1    0.000    0.000    0.000    0.000 flags.py:62(_FlagValuesWrapper)
        3    0.000    0.000    0.000    0.000 {built-in method atexit.register}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha384}
        9    0.000    0.000    0.000    0.000 _globals.py:77(__repr__)
        1    0.000    0.000    0.000    0.000 pathlib.py:136(<setcomp>)
        1    0.000    0.000    0.000    0.000 numbers.py:267(Rational)
        1    0.000    0.000    0.000    0.000 _datasource.py:142(_FileOpeners)
        1    0.000    0.000    0.000    0.000 difflib.py:43(SequenceMatcher)
        1    0.000    0.000    0.000    0.000 __init__.py:418(usesTime)
        4    0.000    0.000    0.000    0.000 __init__.py:344(register_loader_type)
        1    0.000    0.000    0.000    0.000 _policybase.py:18(_PolicyBase)
        1    0.000    0.000    0.000    0.000 header.py:413(_ValueFormatter)
        1    0.000    0.000    0.000    0.000 selectors.py:341(_PollLikeSelector)
        1    0.000    0.000    0.000    0.000 _parseaddr.py:203(AddrlistClass)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3914(__str__)
        1    0.000    0.000    0.000    0.000 constructor.py:473(FullConstructor)
        1    0.000    0.000    0.000    0.000 minidom.py:924(Childless)
        1    0.000    0.000    0.000    0.000 object_identity.py:25(_ObjectIdentityWrapper)
        1    0.000    0.000    0.000    0.000 init_ops.py:55(Initializer)
        1    0.000    0.000    0.000    0.000 session.py:1508(Session)
        1    0.000    0.000    0.000    0.000 ragged_dispatch.py:501(<listcomp>)
        1    0.000    0.000    0.000    0.000 data_flow_ops.py:1996(MapStagingArea)
        1    0.000    0.000    0.000    0.000 function.py:2675(_FunctionGarbageCollector)
        1    0.000    0.000    0.000    0.000 decorators.py:123(AdapterWrapper)
        1    0.000    0.000    0.000    0.000 interleave_ops.py:99(_DirectedInterleaveDataset)
        1    0.000    0.000    0.000    0.000 session_run_hook.py:214(SessionRunContext)
        1    0.000    0.000    0.000    0.000 cfg.py:143(GraphVisitor)
        1    0.000    0.000    0.000    0.000 continue_statements.py:58(ContinueCanonicalizationTransformer)
        1    0.000    0.000    0.000    0.000 cross_device_ops.py:674(AllReduceCrossDeviceOps)
        1    0.000    0.000    0.000    0.000 coordinator.py:411(LooperThread)
        1    0.000    0.000    0.000    0.000 lookup_ops.py:246(StaticHashTable)
        1    0.000    0.000    0.000    0.000 lookup_ops.py:375(TableInitializerBase)
        1    0.000    0.000    0.000    0.000 json_format.py:442(_Parser)
        1    0.000    0.000    0.000    0.000 group.py:612(ExternalLink)
        1    0.000    0.000    0.000    0.000 __init__.py:374(YAMLObject)
        1    0.000    0.000    0.000    0.000 charsetgroupprober.py:32(CharSetGroupProber)
        1    0.000    0.000    0.000    0.000 euckrprober.py:34(EUCKRProber)
        1    0.000    0.000    0.000    0.000 cp949prober.py:34(CP949Prober)
        1    0.000    0.000    0.000    0.000 big5prober.py:34(Big5Prober)
        1    0.000    0.000    0.000    0.000 euctwprober.py:33(EUCTWProber)
        1    0.000    0.000    0.000    0.000 extensions.py:909(TLSFeature)
        1    0.000    0.000    0.000    0.000 extensions.py:1292(IssuerAlternativeName)
        1    0.000    0.000    0.000    0.000 core.py:764(Void)
        1    0.000    0.000    0.000    0.000 general_name.py:129(DNSName)
        1    0.000    0.000    0.000    0.000 SSL.py:377(_NpnSelectHelper)
        1    0.000    0.000    0.000    0.000 x448.py:14(X448PublicKey)
        1    0.000    0.000    0.000    0.000 dense_attention.py:37(BaseDenseAttention)
        1    0.000    0.000    0.000    0.000 rnn_cell_wrapper_impl.py:404(DeviceWrapperBase)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:335(Color3DLUT)
        1    0.000    0.000    0.000    0.000 feature_column.py:2699(_HashedCategoricalColumn)
        1    0.000    0.000    0.000    0.000 feature_column.py:2748(_VocabularyFileCategoricalColumn)
        1    0.000    0.000    0.000    0.000 feature_column.py:2973(_CrossedColumn)
        1    0.000    0.000    0.000    0.000 sequence_feature_column.py:44(SequenceFeatures)
        1    0.000    0.000    0.000    0.000 proximal_adagrad.py:29(ProximalAdagradOptimizer)
        1    0.000    0.000    0.000    0.000 rnn_cell.py:159(TFLiteLSTMCell)
        1    0.000    0.000    0.000    0.000 errors.py:225(InvalidArgumentError)
        1    0.000    0.000    0.000    0.000 {built-in method _pywrap_tensorflow_internal.InitializePyTrampoline}
        4    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 memmap.py:24(memmap)
        4    0.000    0.000    0.000    0.000 core.py:3349(dtype)
        1    0.000    0.000    0.000    0.000 string.py:78(Template)
        1    0.000    0.000    0.000    0.000 tempfile.py:775(TemporaryDirectory)
        3    0.000    0.000    0.000    0.000 six.py:86(_LazyDescr)
        1    0.000    0.000    0.000    0.000 plistlib.py:139(Data)
        1    0.000    0.000    0.000    0.000 _policybase.py:271(Compat32)
        1    0.000    0.000    0.000    0.000 _structures.py:7(Infinity)
        1    0.000    0.000    0.000    0.000 descriptor.py:607(EnumDescriptor)
        1    0.000    0.000    0.000    0.000 containers.py:456(ScalarMap)
        1    0.000    0.000    0.000    0.000 well_known_types.py:254(Duration)
        1    0.000    0.000    0.000    0.000 device.py:107(MergeDevice)
        1    0.000    0.000    0.000    0.000 ops.py:6250(name_scope)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:183(FloatParser)
        1    0.000    0.000    0.000    0.000 NodeFilter.py:4(NodeFilter)
        1    0.000    0.000    0.000    0.000 control_flow_ops.py:3574(XLAControlFlowContext)
        1    0.000    0.000    0.000    0.000 batching.py:232(_DenseToSparseBatchDataset)
        1    0.000    0.000    0.000    0.000 batching.py:262(_MapAndBatchDataset)
        1    0.000    0.000    0.000    0.000 dataset_ops.py:2348(TensorDataset)
        1    0.000    0.000    0.000    0.000 queue.py:239(LifoQueue)
        1    0.000    0.000    0.000    0.000 ragged_tensor.py:2155(RaggedTensorType)
        1    0.000    0.000    0.000    0.000 data_flow_ops.py:1770(StagingArea)
        3    0.000    0.000    0.000    0.000 function.py:1519(<dictcomp>)
        1    0.000    0.000    0.000    0.000 decorators.py:78(_AdapterFunctionSurrogate)
        1    0.000    0.000    0.000    0.000 parsing_ops.py:31(_ParseExampleDataset)
        1    0.000    0.000    0.000    0.000 file_util.py:24(CodeToAst)
        1    0.000    0.000    0.000    0.000 multi_device_iterator_ops.py:38(_PerDeviceGenerator)
        1    0.000    0.000    0.000    0.000 multi_device_iterator_ops.py:212(MultiDeviceIterator)
        1    0.000    0.000    0.000    0.000 one_device_strategy.py:40(OneDeviceStrategy)
        1    0.000    0.000    0.000    0.000 group.py:592(SoftLink)
        1    0.000    0.000    0.000    0.000 codingstatemachine.py:33(CodingStateMachine)
        1    0.000    0.000    0.000    0.000 gb2312prober.py:33(GB2312Prober)
        1    0.000    0.000    0.000    0.000 base.py:598(CertificateRevocationListBuilder)
        1    0.000    0.000    0.000    0.000 ec.py:318(ECDSA)
        1    0.000    0.000    0.000    0.000 extensions.py:395(DeltaCRLIndicator)
        1    0.000    0.000    0.000    0.000 name.py:196(Name)
        1    0.000    0.000    0.000    0.000 hashes.py:183(SHAKE128)
        1    0.000    0.000    0.000    0.000 __init__.py:12(KeyDerivationFunction)
        1    0.000    0.000    0.000    0.000 training.py:2907(DistributedCallbackModel)
        1    0.000    0.000    0.000    0.000 recurrent.py:1108(SimpleRNNCell)
        1    0.000    0.000    0.000    0.000 model.py:25(BaseTypeByIdentity)
        1    0.000    0.000    0.000    0.000 model.py:297(__init__)
        1    0.000    0.000    0.000    0.000 ImageStat.py:29(Stat)
        1    0.000    0.000    0.000    0.000 iterator.py:22(Iterator)
        1    0.000    0.000    0.000    0.000 feature_column_v2.py:3264(SharedEmbeddingColumnCreator)
        1    0.000    0.000    0.000    0.000 feature_column.py:2801(_VocabularyListCategoricalColumn)
        1    0.000    0.000    0.000    0.000 feature_column.py:3201(_SequenceCategoricalColumn)
        1    0.000    0.000    0.000    0.000 adagrad_da.py:29(AdagradDAOptimizer)
        3    0.000    0.000    0.000    0.000 {built-in method _tensorflow_wrap_interpreter_wrapper.InterpreterWrapper_TensorSize}
        2    0.000    0.000    0.000    0.000 sre_parse.py:98(checkgroup)
        3    0.000    0.000    0.000    0.000 __init__.py:490(CFunctionType)
        1    0.000    0.000    0.000    0.000 threading.py:204(Condition)
        1    0.000    0.000    0.000    0.000 extras.py:1443(MAxisConcatenator)
        1    0.000    0.000    0.000    0.000 __init__.py:1205(__init__)
        1    0.000    0.000    0.000    0.000 utils.py:1907(clear_and_catch_warnings)
        1    0.000    0.000    0.000    0.000 inspect.py:1507(currentframe)
        1    0.000    0.000    0.000    0.000 __init__.py:1600(DefaultProvider)
        1    0.000    0.000    0.000    0.000 selectors.py:290(SelectSelector)
        1    0.000    0.000    0.000    0.000 __init__.py:64(install)
        1    0.000    0.000    0.000    0.000 containers.py:546(MessageMap)
        1    0.000    0.000    0.000    0.000 well_known_types.py:102(Timestamp)
        1    0.000    0.000    0.000    0.000 minidom.py:1281(DocumentType)
        1    0.000    0.000    0.000    0.000 minidom.py:1341(Entity)
        1    0.000    0.000    0.000    0.000 timeit.py:82(Timer)
        2    0.000    0.000    0.000    0.000 decoder.py:139(_SignedVarintDecoder)
        1    0.000    0.000    0.000    0.000 variable_scope.py:1776(_pure_variable_scope)
        6    0.000    0.000    0.000    0.000 check_ops.py:156(_binary_assert_doc)
        1    0.000    0.000    0.000    0.000 function.py:372(_EagerDefinedFunction)
        1    0.000    0.000    0.000    0.000 control_flow_state.py:492(_ControlFlowState)
        1    0.000    0.000    0.000    0.000 random_ops.py:30(RandomDatasetV2)
        1    0.000    0.000    0.000    0.000 readers.py:91(_TextLineDataset)
        1    0.000    0.000    0.000    0.000 encoder.py:73(JSONEncoder)
        1    0.000    0.000    0.000    0.000 readers.py:595(CsvDatasetV2)
        1    0.000    0.000    0.000    0.000 gzip.py:377(_GzipReader)
        1    0.000    0.000    0.000    0.000 return_statements.py:181(ReturnStatementsTransformer)
        9    0.000    0.000    0.000    0.000 nested_structure_coder.py:474(<genexpr>)
        1    0.000    0.000    0.000    0.000 request.py:2361(ftpwrapper)
        1    0.000    0.000    0.000    0.000 cross_device_ops.py:399(ReductionToOneDevice)
        1    0.000    0.000    0.000    0.000 cross_device_utils.py:237(CollectiveKeys)
        1    0.000    0.000    0.000    0.000 input_lib.py:230(DistributedIterator)
        1    0.000    0.000    0.000    0.000 lookup_ops.py:678(TextFileStringTableInitializer)
        1    0.000    0.000    0.000    0.000 export_output.py:102(ClassificationOutput)
        1    0.000    0.000    0.000    0.000 mimetypes.py:58(MimeTypes)
        4    0.000    0.000    0.000    0.000 pyopenssl.py:102(<genexpr>)
        1    0.000    0.000    0.000    0.000 extensions.py:423(CRLDistributionPoints)
        1    0.000    0.000    0.000    0.000 extensions.py:672(CertificatePolicies)
        1    0.000    0.000    0.000    0.000 extensions.py:1327(CertificateIssuer)
        1    0.000    0.000    0.000    0.000 extensions.py:1390(InvalidityDate)
        1    0.000    0.000    0.000    0.000 extensions.py:1420(PrecertificateSignedCertificateTimestamps)
        1    0.000    0.000    0.000    0.000 core.py:2198(OctetBitString)
        1    0.000    0.000    0.000    0.000 algorithms.py:42(Camellia)
        1    0.000    0.000    0.000    0.000 auth.py:108(HTTPDigestAuth)
        1    0.000    0.000    0.000    0.000 training.py:3179(_TrainingTarget)
        1    0.000    0.000    0.000    0.000 linear.py:31(LinearModel)
        1    0.000    0.000    0.000    0.000 feature_column.py:257(_TPUBaseEmbeddingColumn)
        1    0.000    0.000    0.000    0.000 feature_column.py:324(_TPUEmbeddingColumn)
        1    0.000    0.000    0.000    0.000 flags.py:73(__getattribute__)
        1    0.000    0.000    0.000    0.000 {method 'groups' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 {built-in method _thread._set_sentinel}
        2    0.000    0.000    0.000    0.000 {method 'title' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {built-in method utcfromtimestamp}
        1    0.000    0.000    0.000    0.000 records.py:220(record)
        1    0.000    0.000    0.000    0.000 threading.py:240(__enter__)
        1    0.000    0.000    0.000    0.000 traceback.py:437(TracebackException)
        1    0.000    0.000    0.000    0.000 core.py:203(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:290(ContextualVersionConflict)
        1    0.000    0.000    0.000    0.000 __init__.py:502(IMetadataProvider)
        1    0.000    0.000    0.000    0.000 __init__.py:907(subscribe)
        1    0.000    0.000    0.000    0.000 subprocess.py:97(TimeoutExpired)
        1    0.000    0.000    0.000    0.000 pyparsing.py:205(ParseBaseException)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4141(Forward)
        1    0.000    0.000    0.000    0.000 containers.py:189(BaseContainer)
        1    0.000    0.000    0.000    0.000 ops.py:6382(name_scope_v2)
        1    0.000    0.000    0.000    0.000 composer.py:11(Composer)
        1    0.000    0.000    0.000    0.000 builder_impl.py:46(_SavedModelBuilder)
        1    0.000    0.000    0.000    0.000 csv.py:24(Dialect)
        1    0.000    0.000    0.000    0.000 xmlbuilder.py:306(DOMBuilderFilter)
        1    0.000    0.000    0.000    0.000 math_ops.py:292(DivideDelegateWithName)
        1    0.000    0.000    0.000    0.000 tf_should_use.py:34(_TFShouldUseHelper)
        1    0.000    0.000    0.000    0.000 dataset_ops.py:2756(_GeneratorDataset)
        1    0.000    0.000    0.000    0.000 dataset_ops.py:2909(RangeDataset)
        1    0.000    0.000    0.000    0.000 dataset_ops.py:3417(MapDataset)
        1    0.000    0.000    0.000    0.000 basic_session_run_hooks.py:90(SecondOrStepTimer)
        1    0.000    0.000    0.000    0.000 logical_expressions.py:49(LogicalExpressionTransformer)
        1    0.000    0.000    0.000    0.000 parameter_server_strategy.py:119(ParameterServerStrategyV1)
        1    0.000    0.000    0.000    0.000 util.py:1017(TrackableSaver)
        1    0.000    0.000    0.000    0.000 data_utils.py:835(GeneratorEnqueuer)
        1    0.000    0.000    0.000    0.000 base.py:371(MappingHDF5)
        1    0.000    0.000    0.000    0.000 adamax.py:32(Adamax)
        1    0.000    0.000    0.000    0.000 ftrl.py:28(Ftrl)
        6    0.000    0.000    0.000    0.000 mode_keys.py:64(is_train)
        1    0.000    0.000    0.000    0.000 request.py:10(RequestMethods)
        1    0.000    0.000    0.000    0.000 jpcntx.py:116(JapaneseContextAnalysis)
        1    0.000    0.000    0.000    0.000 jpcntx.py:183(SJISContextAnalysis)
        1    0.000    0.000    0.000    0.000 langbulgarianmodel.py:38(<module>)
        1    0.000    0.000    0.000    0.000 version.py:6(<module>)
        1    0.000    0.000    0.000    0.000 dsa.py:65(DSAPrivateKeyWithSerialization)
        1    0.000    0.000    0.000    0.000 _elliptic_curve.py:92(PrimePoint)
        1    0.000    0.000    0.000    0.000 modes.py:154(CFB8)
        1    0.000    0.000    0.000    0.000 padding.py:17(AsymmetricPadding)
        1    0.000    0.000    0.000    0.000 _util.py:343(MapWrapper)
        1    0.000    0.000    0.000    0.000 advanced_activations.py:199(ThresholdedReLU)
        1    0.000    0.000    0.000    0.000 advanced_activations.py:272(ReLU)
        1    0.000    0.000    0.000    0.000 recurrent.py:892(AbstractRNNCell)
        1    0.000    0.000    0.000    0.000 feature_column_v2.py:447(_LinearModelLayer)
        1    0.000    0.000    0.000    0.000 feature_column.py:2923(_WeightedCategoricalColumn)
        3    0.000    0.000    0.000    0.000 fft_ops.py:130(_irfft_wrapper)
        1    0.000    0.000    0.000    0.000 linear_operator_full_matrix.py:32(LinearOperatorFullMatrix)
        1    0.000    0.000    0.000    0.000 gradient_descent.py:29(GradientDescentOptimizer)
        2    0.000    0.000    0.000    0.000 example_pb2.py:6(<lambda>)
        1    0.000    0.000    0.000    0.000 test_util.py:2102(_CheckedThread)
        1    0.000    0.000    0.000    0.000 xmlreader.py:278(AttributesImpl)
        1    0.000    0.000    0.000    0.000 handler.py:47(ContentHandler)
        1    0.000    0.000    0.000    0.000 mock.py:1979(_Call)
        1    0.000    0.000    0.000    0.000 rnn_cell_impl.py:1165(DropoutWrapper)
        1    0.000    0.000    0.000    0.000 pickle.py:184(_Framer)
        3    0.000    0.000    0.000    0.000 core.py:804(__init__)
        6    0.000    0.000    0.000    0.000 core.py:844(__init__)
       10    0.000    0.000    0.000    0.000 case.py:1346(_deprecate)
        4    0.000    0.000    0.000    0.000 imp.py:108(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:1872(FileMetadata)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2439(Keyword)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3715(ParseElementEnhance)
        1    0.000    0.000    0.000    0.000 sysconfig.py:613(get_platform)
        1    0.000    0.000    0.000    0.000 containers.py:347(RepeatedCompositeFieldContainer)
        1    0.000    0.000    0.000    0.000 context.py:153(_TensorCaches)
        1    0.000    0.000    0.000    0.000 traceable_stack.py:80(TraceableStack)
        1    0.000    0.000    0.000    0.000 representer.py:71(add_multi_representer)
        1    0.000    0.000    0.000    0.000 bdb.py:654(Breakpoint)
        1    0.000    0.000    0.000    0.000 _flag.py:359(MultiFlag)
        1    0.000    0.000    0.000    0.000 flags.py:74(__getattribute__)
        1    0.000    0.000    0.000    0.000 variables.py:1271(SaveSliceInfo)
        1    0.000    0.000    0.000    0.000 control_flow.py:775(_PythonLoopChecker)
