         3736770 function calls (3535359 primitive calls) in 18.023 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 optimizers.py:158(SGD)
        1    0.000    0.000    0.000    0.000 input_layer.py:32(InputLayer)
        1    0.000    0.000    0.000    0.000 callbacks.py:630(BaseLogger)
        1    0.000    0.000    0.000    0.000 callbacks.py:1919(CSVLogger)
        1    0.000    0.000    0.000    0.000 langturkishmodel.py:37(<module>)
        1    0.000    0.000    0.000    0.000 crypto.py:2580(NetscapeSPKI)
        1    0.000    0.000    0.000    0.000 base.py:390(CertificateSigningRequestBuilder)
        1    0.000    0.000    0.000    0.000 base.py:693(RevokedCertificateBuilder)
        1    0.000    0.000    0.000    0.000 ec.py:102(EllipticCurvePrivateKeyWithSerialization)
        1    0.000    0.000    0.000    0.000 interfaces.py:64(CMACBackend)
        1    0.000    0.000    0.000    0.000 interfaces.py:79(PBKDF2HMACBackend)
        1    0.000    0.000    0.000    0.000 extensions.py:1292(IssuerAlternativeName)
        1    0.000    0.000    0.000    0.000 extensions.py:1420(PrecertificateSignedCertificateTimestamps)
        1    0.000    0.000    0.000    0.000 ipaddress.py:2148(IPv6Network)
        1    0.000    0.000    0.000    0.000 keys.py:264(CharacteristicTwo)
        1    0.000    0.000    0.000    0.000 algos.py:475(RSAESOAEPParams)
        1    0.000    0.000    0.000    0.000 algos.py:510(DSASignature)
        1    0.000    0.000    0.000    0.000 core.py:1695(AbstractString)
        1    0.000    0.000    0.000    0.000 core.py:2370(OctetString)
        1    0.000    0.000    0.000    0.000 general_name.py:242(DirectoryName)
        1    0.000    0.000    0.000    0.000 hashes.py:200(SHAKE256)
        6    0.000    0.000    0.000    0.000 binding.py:55(_openssl_assert)
        1    0.000    0.000    0.000    0.000 ocsp.py:175(OCSPResponseBuilder)
        1    0.000    0.000    0.000    0.000 algorithms.py:133(SEED)
        1    0.000    0.000    0.000    0.000 version.py:3(<module>)
        1    0.000    0.000    0.000    0.000 advanced_activations.py:272(ReLU)
        1    0.000    0.000    0.000    0.000 kernelized.py:37(RandomFourierFeatures)
        1    0.000    0.000    0.000    0.000 cudnn_recurrent.py:340(CuDNNLSTM)
        1    0.000    0.000    0.000    0.000 rnn_cell_wrapper_v2.py:92(DropoutWrapper)
        1    0.000    0.000    0.000    0.000 xml_reporter.py:124(_TestCaseResult)
        1    0.000    0.000    0.000    0.000 xml_reporter.py:229(_TestSuiteResult)
        1    0.000    0.000    0.000    0.000 typing.py:1311(SupportsAbs)
        1    0.000    0.000    0.000    0.000 mock.py:1581(_patch_dict)
        1    0.000    0.000    0.000    0.000 benchmark.py:156(is_abstract)
        1    0.000    0.000    0.000    0.000 op_evaluator.py:27(PersistentOpEvaluator)
        1    0.000    0.000    0.000    0.000 app.py:63(_HelpFlag)
        1    0.000    0.000    0.000    0.000 convolutional.py:1687(DepthwiseConv2D)
        1    0.000    0.000    0.000    0.000 layers.py:18(MaxoutDense)
        1    0.000    0.000    0.000    0.000 advanced_activations.py:19(LeakyReLU)
        1    0.000    0.000    0.000    0.000 wrappers.py:114(TimeDistributed)
        2    0.000    0.000    0.000    0.000 {built-in method maketrans}
        1    0.000    0.000    0.000    0.000 codecs.py:186(__init__)
        1    0.000    0.000    0.000    0.000 parse.py:175(_NetlocResultMixinStr)
        1    0.000    0.000    0.000    0.000 records.py:87(format_parser)
        1    0.000    0.000    0.000    0.000 index_tricks.py:294(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:552(ndenumerate)
        1    0.000    0.000    0.000    0.000 _datasource.py:166(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:370(Semaphore)
        1    0.000    0.000    0.000    0.000 _iotools.py:170(LineSplitter)
        1    0.000    0.000    0.000    0.000 core.py:2378(_MaskedPrintOption)
        2    0.000    0.000    0.000    0.000 core.py:3365(shape)
        1    0.000    0.000    0.000    0.000 core.py:6439(_extrema_operation)
        1    0.000    0.000    0.000    0.000 case.py:221(_AssertWarnsContext)
        1    0.000    0.000    0.000    0.000 __init__.py:632(BufferingFormatter)
        1    0.000    0.000    0.000    0.000 argparse.py:1580(_MutuallyExclusiveGroup)
        1    0.000    0.000    0.000    0.000 tempfile.py:414(_TemporaryFileCloser)
        3    0.000    0.000    0.000    0.000 six.py:229(_MovedItems)
        1    0.000    0.000    0.000    0.000 inspect.py:228(istraceback)
        1    0.000    0.000    0.000    0.000 selectors.py:60(_SelectorMapping)
        1    0.000    0.000    0.000    0.000 queue.py:220(PriorityQueue)
        1    0.000    0.000    0.000    0.000 calendar.py:154(__init__)
        1    0.000    0.000    0.000    0.000 ssl.py:153(<dictcomp>)
        1    0.000    0.000    0.000    0.000 tensorflow_backend.py:243(_TfDeviceCaptureOp)
        3    0.000    0.000    0.000    0.000 imp.py:108(<listcomp>)
        1    0.000    0.000    0.000    0.000 tf_stack.py:55(StackTraceTransform)
        1    0.000    0.000    0.000    0.000 requirements.py:75(Requirement)
        1    0.000    0.000    0.000    0.000 constructor.py:705(UnsafeConstructor)
        1    0.000    0.000    0.000    0.000 losses.py:178(LossFunctionWrapper)
        1    0.000    0.000    0.000    0.000 load.py:98(KerasObjectLoader)
        1    0.000    0.000    0.000    0.000 descriptor.py:165(_NestedDescriptorBase)
        1    0.000    0.000    0.000    0.000 descriptor.py:844(FileDescriptor)
        1    0.000    0.000    0.000    0.000 descriptor.py:673(EnumValueDescriptor)
        1    0.000    0.000    0.000    0.000 well_known_types.py:67(Any)
        1    0.000    0.000    0.000    0.000 well_known_types.py:413(FieldMask)
        1    0.000    0.000    0.000    0.000 device.py:172(is_null_merge)
        1    0.000    0.000    0.000    0.000 context.py:202(__init__)
        1    0.000    0.000    0.000    0.000 executor.py:24(Executor)
        1    0.000    0.000    0.000    0.000 lazy_loader.py:27(LazyLoader)
        1    0.000    0.000    0.000    0.000 traceable_stack.py:24(TraceableObject)
        1    0.000    0.000    0.000    0.000 _flag.py:359(MultiFlag)
        1    0.000    0.000    0.000    0.000 _validators.py:45(Validator)
        1    0.000    0.000    0.000    0.000 __init__.py:171(value)
        1    0.000    0.000    0.000    0.000 dispatch.py:42(OpDispatcher)
        1    0.000    0.000    0.000    0.000 variable_scope.py:1776(_pure_variable_scope)
        1    0.000    0.000    0.000    0.000 init_ops.py:617(ConvolutionDeltaOrthogonal)
        6    0.000    0.000    0.000    0.000 check_ops.py:156(_binary_assert_doc)
        1    0.000    0.000    0.000    0.000 dataset_ops.py:446(_GeneratorState)
        1    0.000    0.000    0.000    0.000 dataset_ops.py:2756(_GeneratorDataset)
        1    0.000    0.000    0.000    0.000 iterator_ops.py:785(_IteratorSaveable)
        1    0.000    0.000    0.000    0.000 nn_ops.py:146(_NonAtrousConvolution)
        1    0.000    0.000    0.000    0.000 tf_record.py:189(TFRecordWriter)
        1    0.000    0.000    0.000    0.000 gradients_util.py:880(AggregationMethod)
        1    0.000    0.000    0.000    0.000 revived_types.py:25(VersionedTypeRegistration)
        4    0.000    0.000    0.000    0.000 revived_types.py:120(<lambda>)
        1    0.000    0.000    0.000    0.000 basic_session_run_hooks.py:768(SummarySaverHook)
        2    0.000    0.000    0.000    0.000 astn.py:7(Translator)
        1    0.000    0.000    0.000    0.000 cfg.py:44(Node)
        1    0.000    0.000    0.000    0.000 conversion.py:66(_ConvertedEntityFactoryInfo)
        1    0.000    0.000    0.000    0.000 kubernetes_cluster_resolver.py:34(KubernetesClusterResolver)
        1    0.000    0.000    0.000    0.000 cross_device_ops.py:505(_ConcatAndSplitPacker)
        1    0.000    0.000    0.000    0.000 distribute_lib.py:263(_CurrentDistributionContext)
        1    0.000    0.000    0.000    0.000 one_device_strategy.py:429(_OneDeviceReplicaContext)
        1    0.000    0.000    0.000    0.000 tpu_strategy.py:84(TPUStrategy)
        1    0.000    0.000    0.000    0.000 lookup_ops.py:496(TextFileInitializer)
        1    0.000    0.000    0.000    0.000 pfor.py:974(PForConfig)
        1    0.000    0.000    0.000    0.000 init_ops_v2.py:218(RandomUniform)
        1    0.000    0.000    0.000    0.000 optimizers.py:439(Adam)
        1    0.000    0.000    0.000    0.000 queue.py:10(LifoQueue)
        1    0.000    0.000    0.000    0.000 poolmanager.py:365(ProxyManager)
        1    0.000    0.000    0.000    0.000 langthaimodel.py:37(<module>)
        4    0.000    0.000    0.000    0.000 pyopenssl.py:102(<genexpr>)
        2    0.000    0.000    0.000    0.000 crypto.py:207(__init__)
        1    0.000    0.000    0.000    0.000 crypto.py:1576(X509Store)
        1    0.000    0.000    0.000    0.000 extensions.py:67(ExtensionType)
        1    0.000    0.000    0.000    0.000 keys.py:86(RSAPrivateKey)
        1    0.000    0.000    0.000    0.000 algos.py:127(DigestAlgorithmId)
        1    0.000    0.000    0.000    0.000 general_name.py:53(GeneralName)
        1    0.000    0.000    0.000    0.000 general_name.py:268(RegisteredID)
       10    0.000    0.000    0.000    0.000 SSL.py:641(_requires_decorator)
        1    0.000    0.000    0.000    0.000 base.py:164(_AEADCipherContext)
        1    0.000    0.000    0.000    0.000 dh.py:170(DHPrivateKeyWithSerialization)
        1    0.000    0.000    0.000    0.000 algorithms.py:119(IDEA)
        1    0.000    0.000    0.000    0.000 __version__.py:5(<module>)
        1    0.000    0.000    0.000    0.000 metrics.py:1231(Recall)
        1    0.000    0.000    0.000    0.000 metrics.py:2253(MeanIoU)
        1    0.000    0.000    0.000    0.000 partial_batch_padding_handler.py:30(PartialBatchPaddingHandler)
        1    0.000    0.000    0.000    0.000 convolutional.py:48(Conv)
        1    0.000    0.000    0.000    0.000 pooling.py:34(Pooling1D)
        1    0.000    0.000    0.000    0.000 pooling.py:577(GlobalPooling1D)
        1    0.000    0.000    0.000    0.000 dense_attention.py:186(Attention)
        1    0.000    0.000    0.000    0.000 recurrent.py:980(DropoutRNNCellMixin)
        1    0.000    0.000    0.000    0.000 convolutional_recurrent.py:485(ConvLSTM2DCell)
        2    0.000    0.000    0.000    0.000 __init__.py:11(set_keras_submodules)
        1    0.000    0.000    0.000    0.000 __init__.py:19(get_keras_submodule)
        1    0.000    0.000    0.000    0.000 blas.py:233(<dictcomp>)
        3    0.000    0.000    0.000    0.000 fft_ops.py:111(_rfft_wrapper)
        3    0.000    0.000    0.000    0.000 fft_ops.py:130(_irfft_wrapper)
        1    0.000    0.000    0.000    0.000 parameterized.py:216(_ParameterizedTestIter)
        1    0.000    0.000    0.000    0.000 typing.py:438(ForwardRef)
        1    0.000    0.000    0.000    0.000 rnn_cell_impl.py:615(LSTMStateTuple)
        1    0.000    0.000    0.000    0.000 rnn_cell_impl.py:1187(DeviceWrapper)
        1    0.000    0.000    0.000    0.000 callbacks.py:537(ProgbarLogger)
        2    0.000    0.000    0.000    0.000 merge.py:390(<listcomp>)
        1    0.000    0.000    0.000    0.000 merge.py:328(Concatenate)
        1    0.000    0.000    0.000    0.000 core.py:410(Permute)
        1    0.000    0.000    0.000    0.000 {built-in method _codecs.lookup}
        1    0.000    0.000    0.000    0.000 {method 'write' of '_io.BufferedWriter' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:427(LibraryLoader)
        1    0.000    0.000    0.000    0.000 parse.py:760(Quoter)
        1    0.000    0.000    0.000    0.000 numeric.py:2653(<dictcomp>)
        1    0.000    0.000    0.000    0.000 getlimits.py:293(finfo)
        2    0.000    0.000    0.000    0.000 index_tricks.py:144(__init__)
        2    0.000    0.000    0.000    0.000 index_tricks.py:726(__init__)
        1    0.000    0.000    0.000    0.000 npyio.py:58(BagObj)
        1    0.000    0.000    0.000    0.000 _compression.py:9(BaseStream)
        1    0.000    0.000    0.000    0.000 helper.py:232(_FFTCache)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:179(_ndptr)
        3    0.000    0.000    0.000    0.000 core.py:865(__init__)
        1    0.000    0.000    0.000    0.000 core.py:7994(_convert2ma)
        1    0.000    0.000    0.000    0.000 __init__.py:409(PercentStyle)
        1    0.000    0.000    0.000    0.000 loader.py:23(_FailedTest)
        1    0.000    0.000    0.000    0.000 random.py:669(SystemRandom)
        1    0.000    0.000    0.000    0.000 zipfile.py:753(_Tellable)
        1    0.000    0.000    0.000    0.000 subprocess.py:199(Handle)
        1    0.000    0.000    0.000    0.000 request.py:611(BaseHandler)
        1    0.000    0.000    0.000    0.000 request.py:651(HTTPRedirectHandler)
        1    0.000    0.000    0.000    0.000 __init__.py:1630(EmptyProvider)
        4    0.000    0.000    0.000    0.000 __init__.py:2173(register_namespace_handler)
        3    0.000    0.000    0.000    0.000 pyparsing.py:3066(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3591(Each)
        1    0.000    0.000    0.000    0.000 function_deserialization.py:176(RestoredFunction)
        1    0.000    0.000    0.000    0.000 descriptor.py:713(OneofDescriptor)
        1    0.000    0.000    0.000    0.000 message_factory.py:56(MessageFactory)
        1    0.000    0.000    0.000    0.000 context.py:73(_EagerTensorCache)
        1    0.000    0.000    0.000    0.000 context.py:1484(_EagerDeviceContext)
        1    0.000    0.000    0.000    0.000 tape.py:35(Tape)
        1    0.000    0.000    0.000    0.000 registry.py:36(Registry)
        1    0.000    0.000    0.000    0.000 app.py:94(HelpFlag)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:139(NumericParser)
        1    0.000    0.000    0.000    0.000 minidom.py:1390(DOMImplementation)
        1    0.000    0.000    0.000    0.000 xmlbuilder.py:335(DocumentLS)
        1    0.000    0.000    0.000    0.000 text_format.py:76(ParseError)
        3    0.000    0.000    0.000    0.000 type_checkers.py:98(__init__)
        1    0.000    0.000    0.000    0.000 function.py:583(_OverloadedFunction)
        1    0.000    0.000    0.000    0.000 resource_variable_ops.py:1698(UninitializedVariable)
        1    0.000    0.000    0.000    0.000 init_ops.py:683(ConvolutionOrthogonal)
        1    0.000    0.000    0.000    0.000 init_ops.py:894(ConvolutionOrthogonal1D)
        1    0.000    0.000    0.000    0.000 session.py:210(_FetchMapper)
        1    0.000    0.000    0.000    0.000 script_ops.py:62(EagerFunc)
        1    0.000    0.000    0.000    0.000 dataset_ops.py:2348(TensorDataset)
        1    0.000    0.000    0.000    0.000 dataset_ops.py:2367(TensorSliceDataset)
        1    0.000    0.000    0.000    0.000 dataset_ops.py:2811(ZipDataset)
        1    0.000    0.000    0.000    0.000 profiler.py:164(Profiler)
        1    0.000    0.000    0.000    0.000 saveable_object_util.py:58(ReferenceVariableSaveable)
        1    0.000    0.000    0.000    0.000 function.py:293(_InterpolateFunctionError)
        1    0.000    0.000    0.000    0.000 function.py:916(_FirstOrderTapeGradientFunctions)
        3    0.000    0.000    0.000    0.000 function.py:1525(<dictcomp>)
        1    0.000    0.000    0.000    0.000 function.py:2602(TfMethodTarget)
        1    0.000    0.000    0.000    0.000 auto_control_deps.py:99(AutomaticControlDependencies)
        1    0.000    0.000    0.000    0.000 tracking.py:278(TrackableAsset)
        1    0.000    0.000    0.000    0.000 wrappers.py:784(AttributeWrapper)
        1    0.000    0.000    0.000    0.000 readers.py:124(TextLineDatasetV2)
        1    0.000    0.000    0.000    0.000 readers.py:186(_TFRecordDataset)
        1    0.000    0.000    0.000    0.000 take_while_ops.py:27(_TakeWhileDataset)
        1    0.000    0.000    0.000    0.000 converter.py:276(Base)
        1    0.000    0.000    0.000    0.000 ast_util.py:30(CleanCopier)
        1    0.000    0.000    0.000    0.000 code_gen.py:95(Delimit)
        1    0.000    0.000    0.000    0.000 origin_info.py:47(Location)
        1    0.000    0.000    0.000    0.000 origin_info.py:164(OriginResolver)
        1    0.000    0.000    0.000    0.000 liveness.py:40(Analyzer)
        1    0.000    0.000    0.000    0.000 wrap_function.py:218(WrappedFunction)
        1    0.000    0.000    0.000    0.000 cross_device_ops.py:609(_AggregateSmallTensorPacker)
        1    0.000    0.000    0.000    0.000 cross_device_ops.py:794(NcclAllReduce)
        1    0.000    0.000    0.000    0.000 values.py:1278(TPUSyncOnReadVariable)
        1    0.000    0.000    0.000    0.000 distribute_lib.py:2048(_DefaultDistributionStrategy)
        1    0.000    0.000    0.000    0.000 mirrored_strategy.py:799(_MirroredReplicaThread)
        1    0.000    0.000    0.000    0.000 input_lib.py:449(DistributedDataset)
        1    0.000    0.000    0.000    0.000 tpu_strategy.py:703(_TPUReplicaContext)
        1    0.000    0.000    0.000    0.000 util.py:840(InitializationOnlyStatus)
        1    0.000    0.000    0.000    0.000 distribute_coordinator.py:40(_TaskType)
        1    0.000    0.000    0.000    0.000 data_utils.py:703(OrderedEnqueuer)
        1    0.000    0.000    0.000    0.000 node.py:27(Node)
        1    0.000    0.000    0.000    0.000 loss_scale.py:189(FixedLossScale)
        1    0.000    0.000    0.000    0.000 export_output.py:170(RegressionOutput)
        1    0.000    0.000    0.000    0.000 retry.py:183(<listcomp>)
        1    0.000    0.000    0.000    0.000 response.py:93(MultiDecoder)
        1    0.000    0.000    0.000    0.000 keys.py:116(DSAPrivateKey)
        1    0.000    0.000    0.000    0.000 keys.py:313(SpecifiedECDomain)
        1    0.000    0.000    0.000    0.000 keys.py:473(PrivateKeyAlgorithm)
        1    0.000    0.000    0.000    0.000 keys.py:944(PublicKeyAlgorithm)
        1    0.000    0.000    0.000    0.000 core.py:1572(Primitive)
        1    0.000    0.000    0.000    0.000 core.py:2286(IntegerBitString)
        1    0.000    0.000    0.000    0.000 base.py:35(BlockCipherAlgorithm)
        1    0.000    0.000    0.000    0.000 modes.py:30(ModeWithInitializationVector)
        1    0.000    0.000    0.000    0.000 modes.py:39(ModeWithTweak)
        1    0.000    0.000    0.000    0.000 ed448.py:17(_Ed448PublicKey)
        1    0.000    0.000    0.000    0.000 padding.py:31(PSS)
        1    0.000    0.000    0.000    0.000 socks.py:141(SOCKSProxyManager)
        1    0.000    0.000    0.000    0.000 metrics.py:836(_ConfusionMatrixConditionCount)
        1    0.000    0.000    0.000    0.000 training_utils.py:107(MetricsAggregator)
        1    0.000    0.000    0.000    0.000 data_adapter.py:466(DatasetAdapter)
        1    0.000    0.000    0.000    0.000 training_distributed.py:782(DistributionMultiWorkerTrainingLoop)
        1    0.000    0.000    0.000    0.000 training_v2.py:184(Loop)
        1    0.000    0.000    0.000    0.000 convolutional.py:1178(SeparableConv)
        1    0.000    0.000    0.000    0.000 pooling.py:196(Pooling2D)
        1    0.000    0.000    0.000    0.000 TiffTags.py:23(TagInfo)
        1    0.000    0.000    0.000    0.000 sequence.py:260(TimeseriesGenerator)
        1    0.000    0.000    0.000    0.000 scikit_learn.py:190(KerasClassifier)
        1    0.000    0.000    0.000    0.000 dense_features_v2.py:27(DenseFeatures)
        1    0.000    0.000    0.000    0.000 feature_column.py:619(_LinearModel)
        1    0.000    0.000    0.000    0.000 linear_operator_circulant.py:499(LinearOperatorCirculant)
        1    0.000    0.000    0.000    0.000 linear_operator_identity.py:42(BaseLinearOperatorIdentity)
        1    0.000    0.000    0.000    0.000 warm_starting_util.py:37(VocabInfo)
        1    0.000    0.000    0.000    0.000 handler.py:22(ErrorHandler)
        1    0.000    0.000    0.000    0.000 interpreter.py:52(Delegate)
        1    0.000    0.000    0.000    0.000 pywrap_tensorflow.py:166(PyRecordReader_New)
        2    0.000    0.000    0.000    0.000 merge.py:351(<listcomp>)
        1    0.000    0.000    0.000    0.000 regularizers.py:13(Regularizer)
        1    0.000    0.000    0.000    0.000 convolutional.py:2079(_ZeroPadding)
        1    0.000    0.000    0.000    0.000 convolutional_recurrent.py:470(ConvLSTM2DCell)
        1    0.000    0.000    0.000    0.000 scikit_learn.py:176(KerasClassifier)
        1    0.000    0.000    0.000    0.000 {built-in method _pywrap_tensorflow_internal.TFE_Py_RegisterGradientFunction}
        1    0.000    0.000    0.000    0.000 __future__.py:80(_Feature)
        1    0.000    0.000    0.000    0.000 _globals.py:59(_NoValueType)
        1    0.000    0.000    0.000    0.000 datetime.py:1092(tzinfo)
        5    0.000    0.000    0.000    0.000 _inspect.py:145(<lambda>)
        1    0.000    0.000    0.000    0.000 py3k.py:104(contextlib_nullcontext)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1275(StructuredVoidFormat)
        1    0.000    0.000    0.000    0.000 index_tricks.py:109(nd_grid)
        1    0.000    0.000    0.000    0.000 threading.py:1203(_DummyThread)
        4    0.000    0.000    0.000    0.000 core.py:6259(__has_singleton)
        1    0.000    0.000    0.000    0.000 case.py:278(_CapturingHandler)
        1    0.000    0.000    0.000    0.000 difflib.py:751(Differ)
        1    0.000    0.000    0.000    0.000 __init__.py:270(LogRecord)
        1    0.000    0.000    0.000    0.000 __init__.py:982(StreamHandler)
        2    0.000    0.000    0.000    0.000 __init__.py:2070(createLock)
        1    0.000    0.000    0.000    0.000 pprint.py:72(_safe_key)
        1    0.000    0.000    0.000    0.000 argparse.py:202(_Section)
        1    0.000    0.000    0.000    0.000 runner.py:120(TextTestRunner)
        1    0.000    0.000    0.000    0.000 generic_utils.py:21(CustomObjectScope)
        1    0.000    0.000    0.000    0.000 generic_utils.py:315(Progbar)
        1    0.000    0.000    0.000    0.000 context.py:202(reducer)
        1    0.000    0.000    0.000    0.000 context.py:317(SpawnProcess)
        1    0.000    0.000    0.000    0.000 tarfile.py:310(_LowLevelFile)
        1    0.000    0.000    0.000    0.000 util.py:333(ForkAwareThreadLock)
        1    0.000    0.000    0.000    0.000 subprocess.py:129(STARTUPINFO)
        1    0.000    0.000    0.000    0.000 request.py:1366(HTTPCookieProcessor)
        1    0.000    0.000    0.000    0.000 request.py:1499(FTPHandler)
        1    0.000    0.000    0.000    0.000 parser.py:17(Parser)
        1    0.000    0.000    0.000    0.000 h5py_warnings.py:29(__init__)
        1    0.000    0.000    0.000    0.000 selections.py:233(SimpleSelection)
        1    0.000    0.000    0.000    0.000 common.py:65(set_floatx)
        1    0.000    0.000    0.000    0.000 imp.py:133(_HackedGetData)
        4    0.000    0.000    0.000    0.000 __init__.py:1957(register_finder)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3046(White)
        1    0.000    0.000    0.000    0.000 losses.py:1078(CosineSimilarity)
        1    0.000    0.000    0.000    0.000 load.py:65(_WrapperFunction)
        1    0.000    0.000    0.000    0.000 descriptor.py:76(_Lock)
        1    0.000    0.000    0.000    0.000 descriptor.py:804(MethodDescriptor)
        6    0.000    0.000    0.000    0.000 device_spec.py:35(_as_int_or_none)
        1    0.000    0.000    0.000    0.000 ops.py:2444(RegisterGradient)
        1    0.000    0.000    0.000    0.000 context.py:199(_ContextSwitchStack)
        1    0.000    0.000    0.000    0.000 c_api_util.py:96(ApiDefMap)
        1    0.000    0.000    0.000    0.000 core.py:36(_NotOkStatusException)
        1    0.000    0.000    0.000    0.000 code.py:15(InteractiveInterpreter)
        1    0.000    0.000    0.000    0.000 code.py:162(InteractiveConsole)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:79(ArgumentParser)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:519(WhitespaceSeparatedListParser)
        1    0.000    0.000    0.000    0.000 _validators.py:107(SingleFlagValidator)
        5    0.000    0.000    0.000    0.000 tensor_util.py:261(_generate_isinstance_check)
        1    0.000    0.000    0.000    0.000 decoder.py:301(_FloatDecoder)
        1    0.000    0.000    0.000    0.000 decoder.py:984(_FieldSkipper)
        1    0.000    0.000    0.000    0.000 op_callbacks.py:33(_OpCallbackContextManager)
        1    0.000    0.000    0.000    0.000 tf_should_use.py:34(_TFShouldUseHelper)
        1    0.000    0.000    0.000    0.000 variable_scope.py:1977(variable_scope)
        1    0.000    0.000    0.000    0.000 dataset_ops.py:2423(_VariantDataset)
        1    0.000    0.000    0.000    0.000 dataset_ops.py:2974(_MemoryCache)
        1    0.000    0.000    0.000    0.000 dataset_ops.py:3497(FlatMapDataset)
        1    0.000    0.000    0.000    0.000 nn_ops.py:1029(Convolution)
        1    0.000    0.000    0.000    0.000 ragged_dispatch.py:104(UnaryRaggedElementwiseDispatcher)
        1    0.000    0.000    0.000    0.000 ragged_dispatch.py:228(RaggedDispatcher)
        3    0.000    0.000    0.000    0.000 function.py:2678(__init__)
        1    0.000    0.000    0.000    0.000 tracking.py:171(CapturableResourceDeleter)
        1    0.000    0.000    0.000    0.000 wrappers.py:878(WeakFunctionProxy)
        1    0.000    0.000    0.000    0.000 readers.py:361(_FixedLengthRecordDataset)
        1    0.000    0.000    0.000    0.000 basic_session_run_hooks.py:445(CheckpointSaverListener)
        1    0.000    0.000    0.000    0.000 basic_session_run_hooks.py:736(NanTensorHook)
        1    0.000    0.000    0.000    0.000 session_run_hook.py:97(SessionRunHook)
        1    0.000    0.000    0.000    0.000 prefetching_ops.py:86(_CopyToDeviceDataset)
        1    0.000    0.000    0.000    0.000 ast_util.py:79(SymbolRenamer)
        3    0.000    0.000    0.000    0.000 __init__.py:57(ModProxy)
        1    0.000    0.000    0.000    0.000 templates.py:108(ReplaceTransformer)
        1    0.000    0.000    0.000    0.000 reaching_definitions.py:59(_NodeState)
        1    0.000    0.000    0.000    0.000 reaching_definitions.py:112(Analyzer)
        1    0.000    0.000    0.000    0.000 break_statements.py:37(BreakTransformer)
        1    0.000    0.000    0.000    0.000 unsupported_features_checker.py:24(UnsupportedFeaturesChecker)
        1    0.000    0.000    0.000    0.000 slices.py:28(SliceTransformer)
        1    0.000    0.000    0.000    0.000 nested_structure_coder.py:169(_TupleCodec)
        1    0.000    0.000    0.000    0.000 nested_structure_coder.py:296(_StringCodec)
        1    0.000    0.000    0.000    0.000 nested_structure_coder.py:416(_TensorSpecCodec)
        1    0.000    0.000    0.000    0.000 cross_device_ops.py:852(MultiWorkerAllReduce)
        1    0.000    0.000    0.000    0.000 values.py:1142(_SyncOnReadSaveable)
        1    0.000    0.000    0.000    0.000 mirrored_strategy.py:361(MirroredStrategyV1)
        1    0.000    0.000    0.000    0.000 xla.py:539(_CapturedObject)
        1    0.000    0.000    0.000    0.000 functional_saver.py:38(_SingleDeviceSaver)
        1    0.000    0.000    0.000    0.000 monitored_session.py:1363(_HookedSession)
        1    0.000    0.000    0.000    0.000 data_utils.py:835(GeneratorEnqueuer)
        1    0.000    0.000    0.000    0.000 generic_utils.py:40(CustomObjectScope)
        1    0.000    0.000    0.000    0.000 base_layer.py:2658(AddMetric)
        1    0.000    0.000    0.000    0.000 constraints.py:121(MinMaxNorm)
        1    0.000    0.000    0.000    0.000 init_ops_v2.py:92(Zeros)
        1    0.000    0.000    0.000    0.000 learning_rate_schedule.py:63(ExponentialDecay)
        1    0.000    0.000    0.000    0.000 autocast_variable.py:243(AutoCastDistributedVariable)
        1    0.000    0.000    0.000    0.000 optimizers.py:286(Adagrad)
        1    0.000    0.000    0.000    0.000 optimizers.py:354(Adadelta)
        1    0.000    0.000    0.000    0.000 optimizers.py:534(Adamax)
        1    0.000    0.000    0.000    0.000 export_output.py:202(PredictOutput)
        1    0.000    0.000    0.000    0.000 exceptions.py:207(IncompleteRead)
        1    0.000    0.000    0.000    0.000 crypto.py:2348(PKCS7)
        1    0.000    0.000    0.000    0.000 interfaces.py:389(ScryptBackend)
        1    0.000    0.000    0.000    0.000 keys.py:284(FieldID)
        1    0.000    0.000    0.000    0.000 keys.py:407(ECPrivateKey)
        1    0.000    0.000    0.000    0.000 _elliptic_curve.py:54(PrimeCurve)
        1    0.000    0.000    0.000    0.000 idna.py:146(Codec)
        1    0.000    0.000    0.000    0.000 algos.py:107(HmacAlgorithmId)
        1    0.000    0.000    0.000    0.000 algos.py:372(Pbkdf2Params)
        1    0.000    0.000    0.000    0.000 core.py:693(Constructable)
        1    0.000    0.000    0.000    0.000 core.py:1776(Boolean)
        1    0.000    0.000    0.000    0.000 core.py:2964(Enumerated)
        1    0.000    0.000    0.000    0.000 core.py:4298(Set)
        1    0.000    0.000    0.000    0.000 base.py:86(AEADEncryptionContext)
        1    0.000    0.000    0.000    0.000 modes.py:48(ModeWithNonce)
